filename;width_resolution;height_resolution;class;xmin;ymin;xmax;ymax;height;width;model
001_16.jpg;1920;1280;nose;884;410;1041;625;5,46;3,99;FASTER
001_16.jpg;1920;1280;mouth;872;667;1060;735;1,73;4,78;FASTER
001_17.jpg;1920;1280;eyebrow;766;426;947;486;1,52;4,6;FASTER
001_17.jpg;1920;1280;eyebrow;1016;436;1195;488;1,32;4,55;FASTER
001_17.jpg;1920;1280;eye;799;489;921;554;1,65;3,1;FASTER
001_17.jpg;1920;1280;eye;1034;497;1156;553;1,42;3,1;FASTER
001_17.jpg;1920;1280;nose;909;484;1059;690;5,23;3,81;FASTER
001_17.jpg;1920;1280;mouth;890;732;1089;815;2,11;5,05;FASTER
001_18.jpg;1920;1280;eyebrow;733;430;927;479;1,24;4,93;FASTER
001_18.jpg;1920;1280;eyebrow;1023;411;1207;472;1,55;4,67;FASTER
001_18.jpg;1920;1280;eye;767;494;902;564;1,78;3,43;FASTER
001_18.jpg;1920;1280;eye;1043;483;1174;552;1,75;3,33;FASTER
001_18.jpg;1920;1280;nose;907;464;1061;700;5,99;3,91;FASTER
001_18.jpg;1920;1280;mouth;869;744;1107;822;1,98;6,05;FASTER
001_19.jpg;1920;1280;eyebrow;758;468;931;523;1,4;4,39;FASTER
001_19.jpg;1920;1280;eyebrow;1028;459;1184;520;1,55;3,96;FASTER
001_19.jpg;1920;1280;eye;804;540;911;597;1,45;2,72;FASTER
001_19.jpg;1920;1280;eye;1038;531;1152;583;1,32;2,9;FASTER
001_19.jpg;1920;1280;nose;921;501;1047;765;6,71;3,2;FASTER
001_19.jpg;1920;1280;mouth;881;814;1073;890;1,93;4,88;FASTER
001_20.jpg;1920;1280;eyebrow;747;431;940;485;1,37;4,9;FASTER
001_20.jpg;1920;1280;eyebrow;1019;421;1190;468;1,19;4,34;FASTER
001_20.jpg;1920;1280;eye;782;496;915;555;1,5;3,38;FASTER
001_20.jpg;1920;1280;eye;1040;479;1166;545;1,68;3,2;FASTER
001_20.jpg;1920;1280;nose;901;461;1060;717;6,5;4,04;FASTER
001_20.jpg;1920;1280;mouth;873;764;1098;856;2,34;5,72;FASTER
001_21.jpg;1920;1280;eyebrow;729;412;925;461;1,24;4,98;FASTER
001_21.jpg;1920;1280;eyebrow;1025;392;1211;440;1,22;4,72;FASTER
001_21.jpg;1920;1280;eye;777;465;906;535;1,78;3,28;FASTER
001_21.jpg;1920;1280;eye;1037;450;1162;512;1,57;3,18;FASTER
001_21.jpg;1920;1280;nose;907;441;1058;702;6,63;3,84;FASTER
001_21.jpg;1920;1280;mouth;884;743;1093;850;2,72;5,31;FASTER
001_22.jpg;1920;1280;eyebrow;713;444;890;519;1,91;4,5;FASTER
001_22.jpg;1920;1280;eyebrow;1000;440;1179;498;1,47;4,55;FASTER
001_22.jpg;1920;1280;eye;755;523;883;586;1,6;3,25;FASTER
001_22.jpg;1920;1280;eye;1016;521;1148;582;1,55;3,35;FASTER
001_22.jpg;1920;1280;nose;865;480;1036;723;6,17;4,34;FASTER
001_22.jpg;1920;1280;mouth;826;766;1066;846;2,03;6,1;FASTER
001_23.jpg;1920;1280;eyebrow;737;429;931;476;1,19;4,93;FASTER
001_23.jpg;1920;1280;eyebrow;1019;432;1201;473;1,04;4,62;FASTER
001_23.jpg;1920;1280;eye;786;484;910;543;1,5;3,15;FASTER
001_23.jpg;1920;1280;eye;1041;482;1163;540;1,47;3,1;FASTER
001_23.jpg;1920;1280;nose;900;461;1056;718;6,53;3,96;FASTER
001_23.jpg;1920;1280;mouth;869;751;1094;858;2,72;5,72;FASTER
001_24.jpg;1920;1280;eyebrow;731;485;933;541;1,42;5,13;SSD
001_24.jpg;1920;1280;eyebrow;1042;484;1224;539;1,4;4,62;SSD
001_24.jpg;1920;1280;eye;781;555;907;623;1,73;3,2;SSD
001_24.jpg;1920;1280;eye;1052;557;1169;623;1,68;2,97;SSD
001_24.jpg;1920;1280;nose;911;515;1073;775;6,6;4,11;SSD
001_24.jpg;1920;1280;mouth;877;807;1105;900;2,36;5,79;SSD
001_25.jpg;1920;1280;eyebrow;703;414;883;471;1,45;4,57;SSD
001_25.jpg;1920;1280;eyebrow;1007;396;1186;448;1,32;4,55;SSD
001_25.jpg;1920;1280;eye;752;478;878;544;1,68;3,2;SSD
001_25.jpg;1920;1280;eye;1010;457;1135;517;1,52;3,18;SSD
001_25.jpg;1920;1280;nose;867;422;1040;697;6,99;4,39;SSD
001_25.jpg;1920;1280;mouth;866;747;1080;833;2,18;5,44;SSD
001_26.jpg;1920;1280;eyebrow;735;416;921;481;1,65;4,72;SSD
001_26.jpg;1920;1280;eyebrow;1020;412;1225;478;1,68;5,21;SSD
001_26.jpg;1920;1280;eye;784;494;909;562;1,73;3,18;SSD
001_26.jpg;1920;1280;eye;1036;484;1166;554;1,78;3,3;SSD
001_26.jpg;1920;1280;nose;889;445;1064;732;7,29;4,45;SSD
001_26.jpg;1920;1280;mouth;872;776;1088;870;2,39;5,49;SSD
001_27.jpg;1920;1280;eyebrow;730;446;904;491;1,14;4,42;FASTER
001_27.jpg;1920;1280;eyebrow;1009;398;1175;456;1,47;4,22;FASTER
001_27.jpg;1920;1280;eye;772;504;902;559;1,4;3,3;FASTER
001_27.jpg;1920;1280;eye;1021;472;1148;528;1,42;3,23;FASTER
001_27.jpg;1920;1280;nose;902;466;1051;700;5,94;3,78;FASTER
001_27.jpg;1920;1280;mouth;880;747;1103;813;1,68;5,66;FASTER
001_28.jpg;1920;1280;eyebrow;736;461;920;522;1,55;4,67;FASTER
001_28.jpg;1920;1280;eyebrow;988;426;1197;472;1,17;5,31;FASTER
001_28.jpg;1920;1280;eye;790;526;913;585;1,5;3,12;FASTER
001_28.jpg;1920;1280;eye;1030;486;1144;552;1,68;2,9;FASTER
001_28.jpg;1920;1280;nose;905;475;1062;727;6,4;3,99;FASTER
001_28.jpg;1920;1280;mouth;903;773;1096;865;2,34;4,9;FASTER
001_29.jpg;1920;1280;eyebrow;761;517;918;559;1,07;3,99;FASTER
001_29.jpg;1920;1280;eyebrow;1014;495;1177;542;1,19;4,14;FASTER
001_29.jpg;1920;1280;eye;801;566;913;621;1,4;2,84;FASTER
001_29.jpg;1920;1280;eye;1024;553;1134;606;1,35;2,79;FASTER
001_29.jpg;1920;1280;nose;900;531;1045;748;5,51;3,68;FASTER
001_29.jpg;1920;1280;mouth;880;787;1082;862;1,91;5,13;FASTER
001_30.jpg;1920;1280;eyebrow;739;450;929;487;0,94;4,83;FASTER
001_30.jpg;1920;1280;eyebrow;1013;439;1135;472;0,84;3,1;FASTER
001_30.jpg;1920;1280;eye;779;501;912;557;1,42;3,38;FASTER
001_30.jpg;1920;1280;eye;1032;486;1149;548;1,57;2,97;FASTER
001_30.jpg;1920;1280;nose;905;464;1055;713;6,32;3,81;FASTER
001_30.jpg;1920;1280;mouth;874;747;1112;823;1,93;6,05;FASTER
001_31.jpg;1920;1280;eyebrow;768;425;911;478;1,35;3,63;FASTER
001_31.jpg;1920;1280;eyebrow;1002;411;1165;464;1,35;4,14;FASTER
001_31.jpg;1920;1280;eye;788;493;914;554;1,55;3,2;FASTER
001_31.jpg;1920;1280;eye;1025;478;1157;541;1,6;3,35;FASTER
001_31.jpg;1920;1280;nose;900;442;1053;720;7,06;3,89;FASTER
001_31.jpg;1920;1280;mouth;874;763;1097;858;2,41;5,66;FASTER
001_32.jpg;1920;1280;eyebrow;726;485;911;542;1,45;4,7;FASTER
001_32.jpg;1920;1280;eyebrow;998;463;1176;513;1,27;4,52;FASTER
001_32.jpg;1920;1280;eye;741;536;887;602;1,68;3,71;FASTER
001_32.jpg;1920;1280;eye;1006;515;1146;572;1,45;3,56;FASTER
001_32.jpg;1920;1280;nose;891;498;1036;715;5,51;3,68;FASTER
001_32.jpg;1920;1280;mouth;871;762;1079;853;2,31;5,28;FASTER
001_33.jpg;1920;1280;eyebrow;734;454;920;503;1,24;4,72;FASTER
001_33.jpg;1920;1280;eyebrow;1002;429;1199;480;1,3;5;FASTER
001_33.jpg;1920;1280;eye;787;516;914;567;1,3;3,23;FASTER
001_33.jpg;1920;1280;eye;1027;494;1155;543;1,24;3,25;FASTER
001_33.jpg;1920;1280;nose;902;472;1057;742;6,86;3,94;FASTER
001_33.jpg;1920;1280;mouth;880;788;1101;869;2,06;5,61;FASTER
001_34.jpg;1920;1280;eyebrow;719;384;916;443;1,5;5;SSD
001_34.jpg;1920;1280;eyebrow;1029;391;1222;449;1,47;4,9;SSD
001_34.jpg;1920;1280;eye;751;443;905;512;1,75;3,91;SSD
001_34.jpg;1920;1280;eye;1046;447;1185;524;1,96;3,53;SSD
001_34.jpg;1920;1280;nose;881;414;1074;697;7,19;4,9;SSD
001_34.jpg;1920;1280;mouth;854;747;1087;840;2,36;5,92;SSD
001_35.jpg;1920;1280;eyebrow;713;390;960;455;1,65;6,27;FASTER
001_35.jpg;1920;1280;eyebrow;1055;391;1263;458;1,7;5,28;FASTER
001_35.jpg;1920;1280;eye;770;462;942;543;2,06;4,37;FASTER
001_35.jpg;1920;1280;eye;1083;466;1240;550;2,13;3,99;FASTER
001_35.jpg;1920;1280;nose;904;420;1128;727;7,8;5,69;FASTER
001_35.jpg;1920;1280;mouth;860;789;1161;898;2,77;7,65;FASTER
001_36.jpg;1920;1280;eyebrow;749;382;944;424;1,07;4,95;FASTER
001_36.jpg;1920;1280;eyebrow;1053;376;1236;422;1,17;4,65;FASTER
001_36.jpg;1920;1280;eye;770;450;923;524;1,88;3,89;FASTER
001_36.jpg;1920;1280;eye;1063;449;1201;526;1,96;3,51;FASTER
001_36.jpg;1920;1280;nose;913;406;1081;684;7,06;4,27;FASTER
001_36.jpg;1920;1280;mouth;878;723;1109;822;2,51;5,87;FASTER
001_37.jpg;1920;1280;eyebrow;751;375;930;431;1,42;4,55;FASTER
001_37.jpg;1920;1280;eyebrow;1023;360;1220;430;1,78;5;FASTER
001_37.jpg;1920;1280;eye;770;458;904;523;1,65;3,4;FASTER
001_37.jpg;1920;1280;eye;1045;453;1175;512;1,5;3,3;FASTER
001_37.jpg;1920;1280;nose;895;411;1063;685;6,96;4,27;FASTER
001_37.jpg;1920;1280;mouth;869;727;1094;833;2,69;5,72;FASTER
001_38.jpg;1920;1280;eyebrow;745;358;934;409;1,3;4,8;FASTER
001_38.jpg;1920;1280;eyebrow;1061;379;1227;423;1,12;4,22;FASTER
001_38.jpg;1920;1280;eye;774;445;902;522;1,96;3,25;FASTER
001_38.jpg;1920;1280;eye;1065;478;1192;538;1,52;3,23;FASTER
001_38.jpg;1920;1280;nose;889;398;1064;678;7,11;4,45;FASTER
001_38.jpg;1920;1280;mouth;836;709;1104;813;2,64;6,81;FASTER
001_39.jpg;1920;1280;eyebrow;764;394;917;437;1,09;3,89;FASTER
001_39.jpg;1920;1280;eyebrow;1034;375;1171;418;1,09;3,48;FASTER
001_39.jpg;1920;1280;eye;760;471;912;527;1,42;3,86;FASTER
001_39.jpg;1920;1280;eye;1038;452;1167;512;1,52;3,28;FASTER
001_39.jpg;1920;1280;nose;890;416;1068;714;7,57;4,52;FASTER
001_39.jpg;1920;1280;mouth;810;724;1143;871;3,73;8,46;FASTER
001_40.jpg;1920;1280;eyebrow;773;383;960;429;1,17;4,75;SSD
001_40.jpg;1920;1280;eyebrow;1080;403;1256;458;1,4;4,47;SSD
001_40.jpg;1920;1280;eye;806;432;933;511;2,01;3,23;SSD
001_40.jpg;1920;1280;eye;1081;459;1212;531;1,83;3,33;SSD
001_40.jpg;1920;1280;nose;911;419;1095;699;7,11;4,67;SSD
001_40.jpg;1920;1280;mouth;861;741;1129;846;2,67;6,81;SSD
001_41.jpg;1920;1280;eyebrow;717;429;890;488;1,5;4,39;FASTER
001_41.jpg;1920;1280;eyebrow;1058;413;1252;472;1,5;4,93;FASTER
001_41.jpg;1920;1280;eye;749;506;892;560;1,37;3,63;FASTER
001_41.jpg;1920;1280;eye;1065;489;1205;555;1,68;3,56;FASTER
001_41.jpg;1920;1280;nose;877;439;1078;747;7,82;5,11;FASTER
001_41.jpg;1920;1280;mouth;829;805;1127;923;3;7,57;FASTER
001_42.jpg;1920;1280;eyebrow;803;438;946;480;1,07;3,63;FASTER
001_42.jpg;1920;1280;eyebrow;1042;446;1193;491;1,14;3,84;FASTER
001_42.jpg;1920;1280;eye;815;492;934;537;1,14;3,02;FASTER
001_42.jpg;1920;1280;eye;1048;506;1160;550;1,12;2,84;FASTER
001_42.jpg;1920;1280;nose;921;472;1065;687;5,46;3,66;FASTER
001_42.jpg;1920;1280;mouth;880;727;1087;803;1,93;5,26;FASTER
001_43.jpg;1920;1280;eyebrow;720;387;911;445;1,47;4,85;FASTER
001_43.jpg;1920;1280;eyebrow;1028;396;1235;449;1,35;5,26;FASTER
001_43.jpg;1920;1280;eye;759;452;905;523;1,8;3,71;FASTER
001_43.jpg;1920;1280;eye;1042;458;1176;534;1,93;3,4;FASTER
001_43.jpg;1920;1280;nose;889;434;1073;706;6,91;4,67;FASTER
001_43.jpg;1920;1280;mouth;850;765;1094;862;2,46;6,2;FASTER
001_44.jpg;1920;1280;eyebrow;731;426;924;482;1,42;4,9;SSD
001_44.jpg;1920;1280;eyebrow;1039;433;1225;481;1,22;4,72;SSD
001_44.jpg;1920;1280;eye;775;494;901;548;1,37;3,2;SSD
001_44.jpg;1920;1280;eye;1051;492;1176;554;1,57;3,18;SSD
001_44.jpg;1920;1280;nose;890;462;1059;660;5,03;4,29;SSD
001_44.jpg;1920;1280;mouth;844;696;1099;792;2,44;6,48;SSD
001_45.jpg;1920;1280;eyebrow;762;399;951;442;1,09;4,8;FASTER
001_45.jpg;1920;1280;eyebrow;1020;375;1209;424;1,24;4,8;FASTER
001_45.jpg;1920;1280;eye;810;444;922;498;1,37;2,84;FASTER
001_45.jpg;1920;1280;eye;1053;428;1162;480;1,32;2,77;FASTER
001_45.jpg;1920;1280;nose;925;409;1085;614;5,21;4,06;FASTER
001_45.jpg;1920;1280;mouth;893;649;1134;733;2,13;6,12;FASTER
001_46.jpg;1920;1280;eyebrow;834;396;991;439;1,09;3,99;FASTER
001_46.jpg;1920;1280;eyebrow;1057;375;1212;419;1,12;3,94;FASTER
001_46.jpg;1920;1280;eye;858;445;978;496;1,3;3,05;FASTER
001_46.jpg;1920;1280;eye;1078;420;1186;474;1,37;2,74;FASTER
001_46.jpg;1920;1280;nose;961;405;1102;594;4,8;3,58;FASTER
001_46.jpg;1920;1280;mouth;934;634;1138;715;2,06;5,18;FASTER
001_47.jpg;1920;1280;eyebrow;783;439;944;481;1,07;4,09;FASTER
001_47.jpg;1920;1280;eyebrow;1037;431;1199;476;1,14;4,11;FASTER
001_47.jpg;1920;1280;eye;814;481;935;536;1,4;3,07;FASTER
001_47.jpg;1920;1280;eye;1040;479;1158;535;1,42;3;FASTER
001_47.jpg;1920;1280;nose;924;454;1068;668;5,44;3,66;FASTER
001_47.jpg;1920;1280;mouth;899;693;1102;801;2,74;5,16;FASTER
001_48.jpg;1920;1280;eyebrow;711;427;877;477;1,27;4,22;FASTER
001_48.jpg;1920;1280;eyebrow;988;417;1154;472;1,4;4,22;FASTER
001_48.jpg;1920;1280;eye;737;483;868;548;1,65;3,33;FASTER
001_48.jpg;1920;1280;eye;985;476;1107;545;1,75;3,1;FASTER
001_48.jpg;1920;1280;nose;852;463;1010;718;6,48;4,01;FASTER
001_48.jpg;1920;1280;mouth;825;775;1042;866;2,31;5,51;FASTER
001_49.jpg;1920;1280;eyebrow;747;448;911;499;1,3;4,17;FASTER
001_49.jpg;1920;1280;eyebrow;1019;433;1191;488;1,4;4,37;FASTER
001_49.jpg;1920;1280;eye;780;507;911;560;1,35;3,33;FASTER
001_49.jpg;1920;1280;eye;1026;498;1151;554;1,42;3,18;FASTER
001_49.jpg;1920;1280;nose;892;467;1051;725;6,55;4,04;FASTER
001_49.jpg;1920;1280;mouth;839;781;1089;870;2,26;6,35;FASTER
001_50.jpg;1920;1280;eyebrow;766;414;943;463;1,24;4,5;FASTER
001_50.jpg;1920;1280;eyebrow;1080;406;1240;453;1,19;4,06;FASTER
001_50.jpg;1920;1280;eye;804;475;935;536;1,55;3,33;FASTER
001_50.jpg;1920;1280;eye;1075;468;1218;530;1,57;3,63;FASTER
001_50.jpg;1920;1280;nose;919;431;1098;672;6,12;4,55;FASTER
001_50.jpg;1920;1280;mouth;896;718;1146;797;2,01;6,35;FASTER
