filename;width_resolution;height_resolution;class;xmin;ymin;xmax;ymax;height;width;model
004_45.jpg;1920;1280;eye;757;484;904;547;1,6;3,73;FASTER
004_45.jpg;1920;1280;eye;1037;456;1180;522;1,68;3,63;FASTER
004_45.jpg;1920;1280;nose;901;438;1073;690;6,4;4,37;FASTER
004_45.jpg;1920;1280;mouth;880;729;1120;837;2,74;6,1;FASTER
004_46.jpg;1920;1280;eyebrow;707;383;907;443;1,52;5,08;FASTER
004_46.jpg;1920;1280;eyebrow;986;367;1200;430;1,6;5,44;FASTER
004_46.jpg;1920;1280;eye;757;445;886;507;1,57;3,28;FASTER
004_46.jpg;1920;1280;eye;1023;431;1152;496;1,65;3,28;FASTER
004_46.jpg;1920;1280;nose;874;409;1047;642;5,92;4,39;FASTER
004_46.jpg;1920;1280;mouth;844;680;1098;757;1,96;6,45;FASTER
004_47.jpg;1920;1280;eyebrow;728;466;888;523;1,45;4,06;FASTER
004_47.jpg;1920;1280;eyebrow;1008;435;1171;498;1,6;4,14;FASTER
004_47.jpg;1920;1280;eye;755;534;886;604;1,78;3,33;FASTER
004_47.jpg;1920;1280;eye;1011;511;1143;584;1,85;3,35;FASTER
004_47.jpg;1920;1280;nose;869;489;1051;793;7,72;4,62;FASTER
004_47.jpg;1920;1280;mouth;862;832;1085;950;3;5,66;FASTER
004_48.jpg;1920;1280;eyebrow;768;389;921;446;1,45;3,89;FASTER
004_48.jpg;1920;1280;eyebrow;1000;384;1157;439;1,4;3,99;FASTER
004_48.jpg;1920;1280;eye;786;465;907;525;1,52;3,07;FASTER
004_48.jpg;1920;1280;eye;1020;453;1155;512;1,5;3,43;FASTER
004_48.jpg;1920;1280;nose;881;413;1039;692;7,09;4,01;FASTER
004_48.jpg;1920;1280;mouth;853;726;1102;818;2,34;6,32;FASTER
004_49.jpg;1920;1280;eyebrow;727;444;920;505;1,55;4,9;FASTER
004_49.jpg;1920;1280;eyebrow;1020;445;1205;500;1,4;4,7;FASTER
004_49.jpg;1920;1280;eye;775;512;904;580;1,73;3,28;FASTER
004_49.jpg;1920;1280;eye;1034;508;1167;566;1,47;3,38;FASTER
004_49.jpg;1920;1280;nose;889;485;1062;724;6,07;4,39;FASTER
004_49.jpg;1920;1280;mouth;856;783;1098;883;2,54;6,15;FASTER
004_50.jpg;1920;1280;eyebrow;771;449;936;494;1,14;4,19;FASTER
004_50.jpg;1920;1280;eyebrow;1031;440;1202;490;1,27;4,34;FASTER
004_50.jpg;1920;1280;eye;799;502;926;566;1,63;3,23;FASTER
004_50.jpg;1920;1280;eye;1043;494;1166;556;1,57;3,12;FASTER
004_50.jpg;1920;1280;nose;906;472;1058;736;6,71;3,86;FASTER
004_50.jpg;1920;1280;mouth;884;798;1078;882;2,13;4,93;FASTER
004_51.jpg;1920;1280;eyebrow;713;375;906;425;1,27;4,9;FASTER
004_51.jpg;1920;1280;eyebrow;1009;374;1210;422;1,22;5,11;FASTER
004_51.jpg;1920;1280;eye;736;451;886;510;1,5;3,81;FASTER
004_51.jpg;1920;1280;eye;1024;439;1171;505;1,68;3,73;FASTER
004_51.jpg;1920;1280;nose;870;399;1060;633;5,94;4,83;FASTER
004_51.jpg;1920;1280;mouth;841;680;1101;758;1,98;6,6;FASTER
004_52.jpg;1920;1280;eyebrow;722;309;894;363;1,37;4,37;FASTER
004_52.jpg;1920;1280;eyebrow;1023;307;1184;372;1,65;4,09;FASTER
004_52.jpg;1920;1280;eye;745;370;892;441;1,8;3,73;FASTER
004_52.jpg;1920;1280;eye;1024;388;1206;449;1,55;4,62;FASTER
004_52.jpg;1920;1280;nose;851;334;1048;596;6,65;5;FASTER
004_52.jpg;1920;1280;mouth;819;643;1072;747;2,64;6,43;FASTER
004_53.jpg;1920;1280;eyebrow;736;422;911;483;1,55;4,45;FASTER
004_53.jpg;1920;1280;eyebrow;1020;420;1187;482;1,57;4,24;FASTER
004_53.jpg;1920;1280;eye;771;489;907;546;1,45;3,45;FASTER
004_53.jpg;1920;1280;eye;1023;492;1161;540;1,22;3,51;FASTER
004_53.jpg;1920;1280;nose;898;452;1051;703;6,38;3,89;FASTER
004_53.jpg;1920;1280;mouth;853;759;1093;858;2,51;6,1;FASTER
004_54.jpg;1920;1280;eyebrow;712;388;894;443;1,4;4,62;FASTER
004_54.jpg;1920;1280;eyebrow;1000;365;1152;418;1,35;3,86;FASTER
004_54.jpg;1920;1280;eye;746;449;890;520;1,8;3,66;FASTER
004_54.jpg;1920;1280;eye;1005;433;1136;500;1,7;3,33;FASTER
004_54.jpg;1920;1280;nose;887;412;1054;660;6,3;4,24;FASTER
004_54.jpg;1920;1280;mouth;865;695;1093;803;2,74;5,79;FASTER
004_55.jpg;1920;1280;eyebrow;740;417;921;465;1,22;4,6;FASTER
004_55.jpg;1920;1280;eyebrow;1012;417;1195;462;1,14;4,65;FASTER
004_55.jpg;1920;1280;eye;777;467;907;537;1,78;3,3;FASTER
004_55.jpg;1920;1280;eye;1032;472;1159;539;1,7;3,23;FASTER
004_55.jpg;1920;1280;nose;883;449;1040;694;6,22;3,99;FASTER
004_55.jpg;1920;1280;mouth;861;750;1050;848;2,49;4,8;FASTER
004_56.jpg;1920;1280;eyebrow;731;315;942;415;2,54;5,36;FASTER
004_56.jpg;1920;1280;eyebrow;1030;303;1255;426;3,12;5,72;FASTER
004_56.jpg;1920;1280;eye;776;396;927;473;1,96;3,84;FASTER
004_56.jpg;1920;1280;eye;1071;399;1214;484;2,16;3,63;FASTER
004_56.jpg;1920;1280;nose;880;340;1096;616;7,01;5,49;FASTER
004_56.jpg;1920;1280;mouth;843;659;1112;750;2,31;6,83;FASTER
004_57.jpg;1920;1280;eyebrow;772;423;932;464;1,04;4,06;FASTER
004_57.jpg;1920;1280;eyebrow;1018;416;1178;462;1,17;4,06;FASTER
004_57.jpg;1920;1280;eye;807;476;929;525;1,24;3,1;FASTER
004_57.jpg;1920;1280;eye;1026;475;1139;523;1,22;2,87;FASTER
004_57.jpg;1920;1280;nose;911;459;1045;692;5,92;3,4;FASTER
004_57.jpg;1920;1280;mouth;893;733;1065;823;2,29;4,37;FASTER
004_58.jpg;1920;1280;eyebrow;737;355;933;427;1,83;4,98;FASTER
004_58.jpg;1920;1280;eyebrow;1032;363;1232;440;1,96;5,08;FASTER
004_58.jpg;1920;1280;eye;771;457;904;530;1,85;3,38;FASTER
004_58.jpg;1920;1280;eye;1037;457;1174;524;1,7;3,48;FASTER
004_58.jpg;1920;1280;nose;876;401;1064;716;8;4,78;FASTER
